Timestamp,Left Knee Angle,Right Knee Angle,Stride Length (m)
1753034673.2834682,163.11970373237,153.20731254195564,0.11743382811232024
1753034673.306557,152.2392594888056,149.2530730527997,0.018098899577521185
1753034673.3295422,143.58362148011395,93.46822925891712,0.592859838434981
1753034673.3618143,106.50875421924641,78.57779638388718,0.4067221825622303
1753034673.3944316,116.47121165953499,52.57083753328133,0.8416474819043525
1753034673.426386,39.25622661986107,135.03170767773327,0.8468273774659901
1753034673.4503767,36.54955716858308,140.91104153964915,0.909602509381793
1753034673.477375,33.55163039395552,151.55707137563667,0.9446516003223764
1753034673.5023725,54.07405386483532,140.0703645934115,0.5410935356265035
1753034673.5268445,49.59307218141373,149.76561414170786,0.8896304164497404
1753034673.5508418,53.96417124692874,136.15620874134342,0.9432461649260481
1753034673.5758622,58.11343822985668,153.80163680534716,0.9904084318295382
1753034673.6110482,64.77083796182467,160.48517405719258,1.03498173875959
1753034673.6422734,73.83072455761163,161.84772350382488,1.1069219510034451
1753034673.6719866,84.75678888265628,160.25306426915714,1.2565381807652671
1753034673.6944344,92.43948420542813,154.5982193343033,1.431255668837605
1753034673.7186468,92.52416575277431,153.91632199603572,1.4379458965143743
1753034673.7488387,100.86642134438199,147.1434993694367,1.5795373274184838
1753034673.7801268,107.09395231100498,140.4798978971645,1.6703823392413775
1753034673.8124633,113.26079294477768,135.5481459413304,1.7631338220776647
1753034673.843657,119.68185596489806,128.3223141671287,1.8578500580696762
1753034673.8740835,135.02599037223098,120.6575066311405,1.9535077253329045
1753034673.8964286,139.08958558561972,117.4269368764598,1.9470580484908246
1753034673.9205256,147.90701961336111,110.00015277083988,1.9945282958546364
1753034673.9435434,154.71212659271907,101.9553779227541,2.0230732656165498
1753034673.9674363,160.1843645367916,97.24502605071625,1.9965063395750602
1753034673.9980173,164.65452531514075,92.37769766033736,1.975128192537808
1753034674.0295491,168.36031128487022,83.47709411006453,1.92867533118094
1753034674.0608675,167.8588813537666,81.35568386090156,1.9207699666259364
1753034674.0914967,171.4870267942086,75.79744123863634,1.8224522444454423
1753034674.1231668,174.09000738780117,69.12780759995977,1.7121597264350588
1753034674.152977,175.6645699141598,66.42548972563849,1.6310010914763244
1753034674.1848218,161.7040059075094,159.10887387000506,0.21060152056713266
1753034674.215016,173.7826649260064,48.310941514611464,1.3368950367464931
1753034674.2472675,175.93285699547386,46.98627731370207,1.4782269997535675
1753034674.2787144,172.2202032488305,52.82105839508905,1.4288275970397322
1753034674.3100073,161.74871441360526,40.001116936309934,1.351128615142369
1753034674.3421783,158.27610486594529,33.8454397845735,1.3049419556135613
1753034674.3738084,151.4933904788704,28.243381299645662,1.2047125703306705
1753034674.4035156,143.49629458216978,23.270570098284985,1.1794318405842563
1753034674.4351664,142.84716253306186,25.425760814081517,1.1726215440075352
1753034674.457171,141.3655038589108,29.184599972472668,1.1385344353894307
1753034674.4821672,143.15445643108546,32.030157233169774,1.084273639574816
1753034674.505608,150.16057129793097,35.40000495929303,1.0500637768697076
1753034674.5432172,150.25511870305775,37.5634144654415,1.0081103311434232
1753034674.5673773,151.0224524087133,45.56781485490177,0.967250304148882
1753034674.5923417,150.99614111961566,49.793313246599325,0.9308536957460973
1753034674.6173313,153.10633854532463,53.17593896798792,0.9813710026351652
1753034674.642985,159.78625086140414,57.04358090546026,1.0036162130908346
1753034674.6671515,162.55526221341702,65.35992351289383,1.0697199916793845
1753034674.693152,72.18660166627268,157.08229643853053,1.032906593256287
1753034674.7184355,173.09038030370527,87.37185863710886,1.264878731093527
1753034674.7432034,177.1708241623697,80.9625508093651,1.3908860075052085
1753034674.7677114,171.678176186647,87.55934836504474,1.5019796855001537
1753034674.7907107,158.02935122659187,93.70130819251938,1.5791639927857477
1753034674.814242,145.0282082999498,100.7922524258122,1.6761281359099118
1753034674.8373244,133.08207927480493,110.72555886556052,1.8195020972348852
1753034674.8599784,122.2405707731456,121.49251908426672,1.9514357406374374
1753034674.885189,120.4049043172558,123.30194712889994,1.9535077253329045
1753034674.9092069,118.0595664451564,132.48021336043172,1.98337020384068
1753034674.9361935,112.65706093698076,141.4181125194705,2.0420580229617626
1753034674.9683545,105.61001715534812,148.46160224324544,2.1095352509581082
1753034675.0000467,96.69814095013301,156.79537220849355,2.109907891788476
1753034675.0359752,90.68990504988146,166.26847792179746,2.0438298045114403
1753034675.065974,87.51225884522042,169.4073432884538,2.0220286305866395
1753034675.0959754,85.12135878551565,172.45859723511515,1.9959812411196491
1753034675.1239748,83.29248344653746,175.15459156143356,1.9794769032924635
1753034675.1519754,76.96815250575752,177.41709758756534,1.9551168200700821
1753034675.1779742,175.32182819341529,65.86023241012751,1.7975861319253064
1753034675.2049751,179.75762997666192,60.160502493965836,1.6795642285512993
1753034675.2319753,179.66156900992962,56.17601467006273,1.6722540923611204
1753034675.2690327,178.8116735835381,52.56381170197266,1.8300932111289783
1753034675.3000693,48.341790792182294,169.38379378352727,0.9733944241238958
1753034675.326077,170.07048645684384,41.4366802237912,1.471541823670744
1753034675.3510878,76.12989608664236,160.27427026667453,0.45442296662272763
1753034675.3966897,167.7133681037987,49.55390744246409,1.2406000260204526
1753034675.4226892,168.14633665876272,42.46998429587475,1.2437644907875287
1753034675.4487057,152.7698754734136,83.82395142682458,0.7653502274731031
1753034675.4717884,146.08361304616227,47.06682035583124,1.1062707159114527
1753034675.5020182,139.58933755936707,43.44642707685092,1.1140457102951717
1753034675.532737,134.96651328288178,46.82047962972288,0.93376992221767
1753034675.5652301,83.67729901332677,98.65281808912147,0.05399420780660689
1753034675.599507,57.68137311320572,129.26873280062227,0.5705604533163071
1753034675.6289477,60.84740982694876,98.87107878326981,0.1849278922222262
1753034675.659941,76.558501047292,84.75918954091077,0.030821315370371034
1753034675.6891625,142.09968889077206,71.84578158169307,0.21245980528888206
1753034675.7199678,62.171292947339964,153.56075698901398,0.6994001206492243
1753034675.7515278,61.19305833309437,134.60251335748097,0.9240370092587008
1753034675.780099,62.15163700626704,132.88076578393475,0.9370267193225886
1753034675.8060317,71.68434942880168,152.95334698737923,1.0032081427919106
1753034675.8360133,77.85820748359782,156.02352279827954,1.115720459845803
1753034675.864934,81.37340996265397,158.93499956910748,1.2451727226852
1753034675.8940623,85.85835523679526,158.70936653155653,1.3392818812754814
1753034675.9200625,97.62689012803901,148.48467658863026,1.4764309757359386
1753034675.9490616,98.76863362552461,145.8889380799779,1.4960686580765672
1753034675.9744706,109.54786866480725,139.67081539660478,1.6327173699799193
1753034676.0004852,119.69371294304094,134.6093530112044,1.7264206273860316
1753034676.0341163,128.41585588016102,128.53873665226666,1.820806867640812
1753034676.0660248,141.37743229379194,119.88499590444025,1.909944209050904
1753034676.0967088,154.73494874898924,114.44105460935639,2.005836624174054
1753034676.118655,155.02363867159167,113.61788750133114,1.985573843732086
1753034676.1439047,162.9405771808768,107.96635225737286,2.035221056303946
1753034676.1679866,168.8459789573165,101.15381357016193,2.022223022149209
1753034676.206518,173.1853074572666,95.73408223304263,2.0190456163262698
1753034676.2288082,78.07561206287116,148.34145930340526,0.5191577144921081
1753034676.2515059,179.1830032627755,50.0314643426492,1.461658434494375
1753034676.2841883,179.55129796442782,75.43397766899666,1.7609401519184429
1753034676.3156915,90.20609903738409,56.90508649092552,0.44985869837499415
1753034676.345724,179.12532322887867,65.75358380014798,1.5732514654912406
1753034676.3783653,174.93638314696992,66.51450262295755,1.659462825986978
1753034676.4095955,85.68438011390226,176.10550962299078,1.5813301782292952
1753034676.4415078,176.27075161607075,114.7718771537011,0.7220077299036531
1753034676.4723492,179.45914967561998,60.499955237309074,1.2460142689315978
1753034676.5023909,173.48557275081424,51.67167913784079,1.1970612727863081
